"date","region","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom"
2020-06-21,"ESAR",1319291,143,0.7,0.73113591220998,1.001,NA,0.682736235097101,9007.27770337489,327325.735264639,9645.81028755417,336712.278133298,1000
2020-06-22,"ESAR",1319291,135,0,0.711093693827257,0,NA,0.665354670926175,8777.96429160864,336103.699556248,9381.39510423056,346093.673237528,1000
2020-06-23,"ESAR",1319291,132,2.27,0.686698208699525,2.9964,NA,0.64519660542005,8512.02074761223,344615.72030386,9059.54766453405,355153.220902062,1000
2020-06-24,"ESAR",1319291,157,1.29,0.65882286757024,2.0253,0.605384036144578,0.622845628737949,8217.14632383317,352832.866627693,8691.79079779609,363845.011699858,1000
2020-06-25,"ESAR",1319291,142,0,0.628341081182857,0,NA,0.598885331039098,7901.04027271902,360733.906900412,8289.64733334813,372134.659033206,1000
2020-06-26,"ESAR",1319291,132,0,0.596126260280833,0,NA,0.573899302482719,7571.40184671729,368305.308747129,7864.64010052161,379999.299133728,1000
2020-06-27,"ESAR",1319291,130,0,0.563051815607624,0,NA,0.548471133228038,7235.93029827552,375541.239045405,7428.29192864797,387427.591062376,1000
2020-06-28,"ESAR",1319291,118,0,0.529991157906684,0,NA,0.52318392265395,6902.31840502052,382443.557450425,6992.12564705868,394419.716709435,1000
2020-06-29,"ESAR",1319291,109,0.92,0.497817697921471,1.0028,NA,0.498593653105799,6577.90119199603,389021.458642421,6567.66408508515,400987.38079452,1000
2020-06-30,"ESAR",1319291,150,0,0.467404846395439,0,NA,0.475215563078348,6269.47615429197,395290.934796713,6166.43007205885,407153.810866579,1000
2020-07-01,"ESAR",1319291,115,0,0.439626014072045,0,NA,0.453561532501324,5983.79647775205,401274.731274465,5799.94643731122,412953.75730389,1000
2020-07-02,"ESAR",1319291,89,1.12,0.415354611694744,0.9968,NA,0.434143441304457,5727.61534821999,407002.346622685,5479.7360101737,418433.493314064,1000
2020-07-03,"ESAR",1319291,103,0.97,0.39546404954529,0.9991,NA,0.417473169417476,5507.68595153951,412510.032574225,5217.32161388655,423650.81492795,1000
2020-07-04,"ESAR",1319291,102,0,0.3806523146583,0,NA,0.404062596770108,5330.76147355433,417840.794047779,5021.91172857864,428672.726656529,1000
2020-07-05,"ESAR",1319291,106,0.94,0.370944555254119,0.9964,NA,0.394423603292084,5203.59510010817,423044.389147887,4893.83813245761,433566.564788986,1000
2020-07-06,"ESAR",1319291,88,0,0.366204629123878,0,0.358985611510792,0.389068068913133,5132.94001704476,428177.329164932,4831.30471361471,438397.869502601,1000
2020-07-07,"ESAR",1319291,131,0.76,0.366296394058716,0.9956,NA,0.388507873562982,5125.5494102078,433302.87857514,4832.51536014117,443230.384862742,1000
2020-07-08,"ESAR",1319291,125,0,0.371083707849765,0,NA,0.393254897171361,5188.17646544101,438491.055040581,4895.67396012824,448126.058822871,1000
2020-07-09,"ESAR",1319291,104,0,0.380430428288161,0,NA,0.403821019667998,5327.57436858813,443818.629409169,5018.98440166716,453145.043224538,1000
2020-07-10,"ESAR",1319291,111,0,0.394200413165038,0,NA,0.420663160629721,5549.77121850345,449368.400627672,5200.65057284916,458345.693797387,1000
2020-07-11,"ESAR",1319291,60,1.67,0.412257520271532,1.002,NA,0.443571497621395,5851.99884668428,455220.399474357,5438.8763617655,463784.570159152,1000
2020-07-12,"ESAR",1319291,106,0,0.434465607398778,0,NA,0.471892458654311,6225.63473670505,461446.034211062,5731.86565650741,469516.43581566,1000
2020-07-13,"ESAR",1319291,144,0,0.460688532337909,0,NA,0.504964440494331,6661.95041664206,468107.984627704,6077.82234516613,475594.258160826,1000
2020-07-14,"ESAR",1319291,235,0.43,0.490790152880062,1.0105,NA,0.542125839907314,7152.2174145716,475260.202042275,6474.9503158329,482069.208476659,1000
2020-07-15,"ESAR",1319291,147,0.68,0.52463432681637,0.9996,NA,0.58271505365912,7687.70725856994,482947.909300845,6921.45345659896,488990.661933258,1000
2020-07-16,"ESAR",1319291,159,0,0.56208491193797,0,0.515571010248902,0.626070478515609,8259.69147671336,491207.600777559,7415.53565555556,496406.197588813,1000
2020-07-17,"ESAR",1319291,163,0.62,0.603005766035995,1.0106,NA,0.671530511242643,8859.44159707817,500067.042374637,7955.40080079394,504361.598389607,1000
2020-07-18,"ESAR",1319291,161,0,0.6471974110263,0,NA,0.71843354860608,9478.22914774063,509545.271522378,8538.41719590299,512900.01558551,1000
2020-07-19,"ESAR",1319291,169,0.6,0.694196157021013,1.014,NA,0.766117987371781,10107.325656777,519652.597179155,9158.46742192409,522058.483007434,1000
2020-07-20,"ESAR",1319291,188,1.6,0.743469428551408,3.008,NA,0.813922224305607,10738.0026522637,530390.599831418,9808.52525863015,531867.008266064,1000
2020-07-21,"ESAR",1319291,180,0,0.794484649967458,0,NA,0.861184656173417,11361.5316622768,541752.131493695,10481.5644834022,542348.572749467,1000
2020-07-22,"ESAR",1319291,172,0.59,0.846709245619136,1.0148,NA,0.907311511745325,11970.07911642,553722.210610115,11170.5588736212,553519.131623088,1000
2020-07-23,"ESAR",1319291,155,3.23,0.899610639856414,5.0065,NA,0.952010409168856,12559.7876472279,566281.998257343,11868.4822066681,565387.613829756,1000
2020-07-24,"ESAR",1319291,169,0.59,0.952656257029265,0.9971,NA,0.995072643682895,13127.9038315705,579409.902088913,12568.308259924,577955.92208968,1000
2020-07-25,"ESAR",1319291,141,0,1.00531352148766,0,1.1964350877193,1.03628951376269,13671.6742890149,593081.576377928,13263.0108107698,591218.93290045,1000
2020-07-26,"ESAR",1319291,172,0.58,1.05704985758158,0.9976,NA,1.07545231788348,14188.3456391282,607269.922017057,13945.5636365866,605164.496537036,1000
2020-07-27,"ESAR",1319291,136,1.47,1.10733268966099,1.9992,NA,1.11235235452052,14675.1645014773,621945.086518534,14608.9405147553,619773.437051792,1000
2020-07-28,"ESAR",1319291,164,3.07,1.15562944207586,5.0348,NA,1.14678092214905,15129.3774956294,637074.464014163,15246.115222657,635019.552274449,1000
2020-07-29,"ESAR",1319291,136,1.47,1.20140753917617,1.9992,NA,1.17852931924432,15548.2312411516,652622.695255315,15850.0615376726,650869.613812121,1000
2020-07-30,"ESAR",1319291,173,1.16,1.24413440531189,2.0068,NA,1.20738884428157,15928.9723576108,668551.667612926,16413.7532371832,667283.367049304,1000
2020-07-31,"ESAR",1319291,125,0,1.28327746483299,0,NA,1.23315079573606,16268.8474645742,684820.5150775,16930.1640985697,684213.531147874,1000
2020-08-01,"ESAR",1319291,133,1.5,1.31834891582008,1.995,NA,1.25560647208301,16565.1031816087,701385.618259109,17392.8585950119,701606.389742886,1000
2020-08-02,"ESAR",1319291,152,0.66,1.34906412667881,1.0032,NA,1.27454798590678,16814.9968687494,718200.615127858,17798.0816075022,719404.471350388,1000
2020-08-03,"ESAR",1319291,145,1.38,1.37519606497314,2.001,1.21181365576102,1.28984532963189,17016.8133477539,735217.428475612,18142.8379175448,737547.309267933,1000
2020-08-04,"ESAR",1319291,142,1.41,1.3965177020399,2.0022,NA,1.30150975859443,17170.701109258,752388.12958487,18424.1323564192,755971.441624352,1000
2020-08-05,"ESAR",1319291,143,2.8,1.41280200921594,4.004,NA,1.30956744571607,17277.005450262,769665.135035132,18638.969755405,774610.411379757,1000
2020-08-06,"ESAR",1319291,129,0,1.42382195783809,0,NA,1.31404456391851,17336.0716677661,787001.206702898,18784.3549457818,793394.766325539,1000
2020-08-07,"ESAR",1319291,131,1.53,1.42935051924321,2.0043,NA,1.31496728612342,17348.2450587705,804349.451761669,18857.292758829,812252.059084368,1000
2020-08-08,"ESAR",1319291,133,1.52,1.42916066476814,2.0216,NA,1.3123617852525,17313.8709202755,821663.322681944,18854.7880258262,831106.847110194,1000
2020-08-09,"ESAR",1319291,144,1.39,1.42302536574971,2.0016,NA,1.30625423422742,17233.2945492813,838896.617231225,18773.845578053,849880.692688247,1000
2020-08-10,"ESAR",1319291,142,0.7,1.41071759352477,0.994,NA,1.29667080596988,17106.8612427881,856003.478474014,18611.4702467889,868492.162935036,1000
2020-08-11,"ESAR",1319291,145,0.69,1.39201031943016,1.0005,NA,1.28363767340155,16934.9162977961,872938.39477181,18364.6668633134,886856.82979835,1000
2020-08-12,"ESAR",1319291,114,0.88,1.36667651480273,1.0032,NA,1.26718100944413,16717.8050113055,889656.199783115,18030.4402589061,904887.270057256,1000
2020-08-13,"ESAR",1319291,138,2.17,1.33448915097932,2.9946,NA,1.24732698701929,16455.8726803167,906112.072463432,17605.7952648466,922493.065322102,1000
2020-08-14,"ESAR",1319291,115,0.88,1.29522119929676,1.012,1.26932299012694,1.22410798582026,16149.546487208,922261.61895064,17087.7367124143,939580.802034517,1000
2020-08-15,"ESAR",1319291,113,4.42,1.24886595123461,4.9946,NA,1.19765500699514,15800.5547183363,938062.173668976,16476.1760967026,956056.978131219,1000
2020-08-16,"ESAR",1319291,128,2.34,1.19650456083591,2.9952,NA,1.16817802322418,15411.6675243746,953473.841193351,15785.3769856977,971842.355116917,1000
2020-08-17,"ESAR",1319291,140,0,1.13955335591524,0,NA,1.13588922304832,14985.6842896464,968459.525482997,15034.0248647877,986876.379981705,1000
2020-08-18,"ESAR",1319291,112,0,1.07942875823775,0,NA,1.10100079500849,14525.4043984755,982984.929881472,14240.8064588424,1001117.18644055,1000
2020-08-19,"ESAR",1319291,127,0.79,1.01754718956861,1.0033,NA,1.06372492764564,14033.6272351854,997018.557116658,13424.4084927315,1014541.59493328,1000
2020-08-20,"ESAR",1319291,126,2.4,0.955325071672949,3.024,NA,1.0242738095007,13513.1521840999,1010531.70930076,12603.5176913248,1027145.1126246,1000
2020-08-21,"ESAR",1319291,130,1.56,0.894178826315939,2.028,NA,0.982859629114615,12966.7786295425,1023498.4879303,11796.8207794918,1038941.9334041,1000
2020-08-22,"ESAR",1319291,116,0,0.835524875262729,0,NA,0.939694575028319,12397.3059558369,1035895.79388614,11023.0044821024,1049964.9378862,1000
2020-08-23,"ESAR",1319291,142,0.71,0.780779640278474,1.0082,NA,0.894990835782754,11807.5335473066,1047703.32743344,10300.7555240263,1060265.69341022,1000
2020-08-24,"ESAR",1319291,147,0.68,0.731359543128327,0.9996,NA,0.848960599918857,11200.2607882755,1058903.58822172,9648.76063013314,1069914.45404036,1000
2020-08-25,"ESAR",1319291,129,0,0.688681005577444,0,0.778389592123768,0.801816055977567,10578.287063067,1069481.87528479,9085.70652529272,1079000.16056565,1000
2020-08-26,"ESAR",1319291,159,0.63,0.654160449390977,1.0017,NA,0.754096425704923,9948.72627564674,1079430.60156043,8630.27993437472,1087630.44050002,1000
2020-08-27,"ESAR",1319291,107,0,0.629214296334082,0,NA,0.706371904376588,9319.10096096893,1088749.7025214,8301.16758224888,1095931.60808227,1000
2020-08-28,"ESAR",1319291,120,0.84,0.615258968171913,1.008,NA,0.658647383048252,8689.47564629112,1097439.17816769,8117.05619378491,1104048.66427606,1000
2020-08-29,"ESAR",1319291,119,1.68,0.613483859717044,1.9992,NA,0.610922861719917,8059.85033161331,1105499.02849931,8093.63734769958,1112142.30162376,1000
2020-08-30,"ESAR",1319291,127,0,0.623857896692269,0,NA,0.563198340391581,7430.2250169355,1112929.25351624,8230.5010838504,1120372.80270761,1000
2020-08-31,"ESAR",1319291,97,0,0.645941659174154,0,NA,0.515473819063246,6800.59970225769,1119729.8532185,8521.85017473529,1128894.65288234,1000
2020-09-01,"ESAR",1319291,105,0,0.679295436076366,0,NA,0.46774929773491,6170.97438757987,1125900.82760608,8961.88355156625,1137856.53643391,1000
2020-09-02,"ESAR",1319291,114,0,0.723479516312573,0,NA,0.420024776406575,5541.34907290207,1131442.17667898,9544.80014555531,1147401.33657946,1000
2020-09-03,"ESAR",1319291,95,2.13,0.778054188796442,2.0235,NA,0.372300255078239,4911.72375822426,1136353.90043721,10264.7988879145,1157666.13546738,1000
2020-09-04,"ESAR",1319291,96,0,0.84257974244164,0,NA,0.324575733749904,4282.09844354645,1140635.99888075,11116.0787098557,1168782.21417724,1000
2020-09-05,"ESAR",1319291,100,2.11,0.916616466161834,2.11,NA,0.276851212421568,3652.47312886863,1144288.47200962,12092.8385425911,1180875.05271983,1000
2020-09-06,"ESAR",1319291,104,0.97,0.999724648870692,1.0088,NA,0.229126691093233,3022.84781419082,1147311.31982381,13189.2773173326,1194064.33003716,1000
2020-09-07,"ESAR",1319291,111,0,1.09146457948188,0,NA,0.181402169764898,2393.22249951302,1149704.54232332,14399.5939652923,1208463.92400245,1000
2020-09-08,"ESAR",1319291,102,0,1.19139654690907,0,NA,0.133677648436562,1763.59718483521,1151468.13950816,15717.9874176821,1224181.91142013,1000
2020-09-09,"ESAR",1319291,102,1.96,1.29908084006592,1.9992,NA,0.0859531271082268,1133.9718701574,1152602.11137832,17138.656605714,1241320.56802585,1000
2020-09-10,"ESAR",1319291,106,0.94,1.4140777478661,0.9964,NA,0.0382286057798911,504.346555479583,1153106.4579338,18655.8004606002,1259976.36848645,1000
2020-09-11,"ESAR",1319291,89,3.37,1.53594755922329,2.9993,NA,-0.00949591554844431,-125.278759198226,1152981.1791746,20263.6179135525,1280239.9864,1000
2020-05-08,"ESCB",581078,80,0,0.384000213839449,0,NA,0.681164634885924,3958.09783710243,3958.09783710243,2231.340762574,2231.340762574,1000
2020-05-09,"ESCB",581078,69,0,0.379035911916526,0,NA,0.632679293581424,3676.36018555707,7634.45802265949,2202.49429624631,4433.83505882031,1000
2020-05-10,"ESCB",581078,102,0,0.374139416647298,0,NA,0.584193952276923,3394.6225340117,11029.0805566712,2174.04183946579,6607.87689828609,1000
2020-05-11,"ESCB",581078,96,1.06,0.369417235490424,1.0176,0.690954773869347,0.535724000165003,3112.9743056788,14142.05486235,2146.60228364305,8754.47918192914,1000
2020-05-12,"ESCB",581078,73,1.43,0.364975875904562,1.0439,NA,0.48898834940582,2841.40372096035,16983.4585833103,2120.79452018871,10875.2737021179,1000
2020-05-13,"ESCB",581078,82,1.3,0.360921845348371,1.066,NA,0.44536363638425,2587.91011102887,19571.3686943392,2097.23744051341,12972.5111426313,1000
2020-05-14,"ESCB",581078,95,1.05,0.357361651280507,0.9975,NA,0.405148223225145,2354.22719255221,21925.5958868914,2076.54993602774,15049.061078659,1000
2020-05-15,"ESCB",581078,93,0,0.354401801159629,0,NA,0.368640472053354,2142.08868219819,24067.6845690896,2059.35089814235,17108.4119768013,1000
2020-05-16,"ESCB",581078,85,0,0.352148802444394,0,NA,0.336138744993728,1953.22829663466,26020.9128657243,2046.25921826784,19154.6711950692,1000
2020-05-17,"ESCB",581078,91,0,0.350709162593462,0,NA,0.307941404171119,1789.37975252945,27810.2926182537,2037.89378781484,21192.564982884,1000
2020-05-18,"ESCB",581078,75,0,0.35018938906549,0,0,0.284346811710375,1652.27676655041,29462.5693848041,2034.87349819397,23227.438481078,1000
2020-05-19,"ESCB",581078,77,0,0.350695989319135,0,NA,0.265653329736348,1543.65305536538,31006.2224401695,2037.81724081584,25265.2557218938,1000
2020-05-20,"ESCB",581078,91,0,0.352329518692254,0,NA,0.252159320373888,1465.24233564218,32471.4647758117,2047.30932062658,27312.5650425204,1000
2020-05-21,"ESCB",581078,75,0,0.355098587059355,0,NA,0.244163145747846,1418.77832404867,33890.2430998604,2063.39976771276,29375.9648102332,1000
2020-05-22,"ESCB",581078,77,0,0.35893951980481,0,NA,0.241930996103664,1405.80779353925,35296.0508933996,2085.71858289139,31461.6833931246,1000
2020-05-23,"ESCB",581078,102,0,0.363786693872681,0,NA,0.245215795923865,1424.89504263848,36720.9459360381,2113.8844450215,33575.5678381461,1000
2020-05-24,"ESCB",581078,97,1.03,0.369574486207029,0.9991,NA,0.253358389825863,1472.20986443233,38193.1558004704,2147.51603296208,35723.0838711081,1000
2020-05-25,"ESCB",581078,87,0,0.376237273751915,0,0.333161397670549,0.265687994082758,1543.85448225621,39737.0102827266,2186.23202557215,37909.3158966803,1000
2020-05-26,"ESCB",581078,83,0,0.383709433451401,0,NA,0.281533824967649,1635.93111944552,41372.9414021721,2229.65110171073,40138.966998391,1000
2020-05-27,"ESCB",581078,89,0,0.391925342249549,0,NA,0.300225098753638,1744.54199933566,43117.4834015078,2277.39194023683,42416.3589386278,1000
2020-05-28,"ESCB",581078,66,1.52,0.400819377090419,1.0032,NA,0.321091031713824,1865.78934526205,44983.2727467699,2329.07322000946,44745.4321586373,1000
2020-05-29,"ESCB",581078,78,0,0.410325914918074,0,NA,0.343460840121307,1995.77538056009,46979.0481273299,2384.31361988764,47129.745778525,1000
2020-05-30,"ESCB",581078,80,0,0.420379332676575,0,NA,0.366663740249188,2130.60232856518,49109.6504558951,2442.73181873039,49572.4775972553,1000
2020-05-31,"ESCB",581078,97,1.05,0.430914001539711,1.0185,NA,0.390028948370566,2266.37241261272,51376.0228685078,2503.94646186692,52076.4240591223,1000
2020-06-01,"ESCB",581078,76,1.33,0.441842858113973,1.0108,0.493814935064935,0.412885705291628,2399.18799859449,53775.2108671023,2567.45164307151,54643.8757021938,1000
2020-06-02,"ESCB",581078,68,0,0.453009063319535,0,NA,0.434681003881065,2525.83568373201,56301.0465508343,2632.33600495589,57276.2117071497,1000
2020-06-03,"ESCB",581078,68,0,0.46424160389304,0,NA,0.455252029697428,2645.36938912522,58946.4159399596,2697.6058270696,59973.8175342193,1000
2020-06-04,"ESCB",581078,83,1.22,0.47536946657113,1.0126,NA,0.474516682376123,2757.31204761753,61703.7279875771,2762.26738896219,62736.0849231814,1000
2020-06-05,"ESCB",581078,66,0,0.486221638090448,0,NA,0.492392861552551,2861.18659205233,64564.9145796294,2825.32697018321,65561.4118933647,1000
2020-06-06,"ESCB",581078,63,0,0.496627105187637,0,NA,0.508798466862117,2956.51595527305,67521.4305349025,2885.79085028222,68447.2027436469,1000
2020-06-07,"ESCB",581078,75,0,0.50641485459934,0,NA,0.523651397940224,3042.8230701231,70564.2536050256,2942.66530880875,71389.8680524556,1000
2020-06-08,"ESCB",581078,75,0,0.515413873062199,0,NA,0.536869554422276,3119.63086944588,73683.8844744714,2994.95662531237,74384.824677768,1000
2020-06-09,"ESCB",581078,59,0,0.523453147312858,0,NA,0.548370835943677,3186.4622860848,76870.3467605562,3041.67107934261,77426.4957571106,1000
2020-06-10,"ESCB",581078,63,1.59,0.530361664087959,1.0017,0.506208053691275,0.55807314213983,3242.84025288328,80113.1870134395,3081.81495044903,80508.3107075596,1000
2020-06-11,"ESCB",581078,69,1.45,0.535968410124146,1.0005,NA,0.565894372646139,3288.28770268473,83401.4747161243,3114.39451818118,83622.7052257408,1000
2020-06-12,"ESCB",581078,76,0,0.540107442484054,0,NA,0.571754217400518,3322.33797138658,86723.8126875108,3138.44552463749,86761.1507503783,1000
2020-06-13,"ESCB",581078,59,1.72,0.542707639868185,1.0148,NA,0.575606432126012,3344.72234366919,90068.53503118,3153.55469959325,89914.7054499716,1000
2020-06-14,"ESCB",581078,57,0,0.543781974059375,0,NA,0.577435301406155,3355.34950070486,93423.8845318849,3159.79741922474,93074.5028691963,1000
2020-06-15,"ESCB",581078,57,0,0.543346331752899,0,NA,0.577226190076276,3354.13440077142,96778.0189326563,3157.26599762311,96231.7688668194,1000
2020-06-16,"ESCB",581078,75,1.33,0.541416599644034,0.9975,NA,0.574964462971703,3340.99200214671,100119.010934803,3146.05274887956,99377.821615699,1000
2020-06-17,"ESCB",581078,57,1.75,0.538008664428053,0.9975,NA,0.570635484927764,3315.83726310855,103434.848197912,3126.24998708524,102504.071602784,1000
2020-06-18,"ESCB",581078,50,0,0.533138412800233,0,NA,0.564224620779787,3278.58514193477,106713.433339846,3097.95002633134,105602.021629116,1000
2020-06-19,"ESCB",581078,68,0,0.526821731455848,0,0.631500789889416,0.5557172353631,3229.15059690319,109942.58393675,3061.24518070901,108663.266809825,1000
