"","shift","correlations","pval","win_size","signal","country"
"326",9,0.614046468544272,2.53689961046058e-22,201,"pct_wear_mask_most_time","AU"
"327",60,-0.570412257168406,6.26477895009174e-15,156,"pct_wear_mask_half_time","AU"
"328",7,0.522669685142832,1.47768511536721e-15,201,"pct_wear_mask_some_time","AU"
"329",60,0.679459101098468,1.34072656560632e-22,156,"pct_wear_mask_none_time","AU"
"330",28,0.202299837851282,0.00524422569917421,188,"pct_no_public","AU"
"331",60,-0.372499729231922,1.55409186405469e-06,156,"pct_feel_nervous_most_time","AU"
"332",12,0.557073588419976,7.31790321032961e-18,201,"pct_feel_nervous_some_time","AU"
"333",10,0.562158344827477,3.16738248353857e-18,201,"pct_feel_nervous_little_time","AU"
"334",7,-0.671751932716503,7.219343939419e-28,201,"pct_feel_nervous_none_time","AU"
"335",58,-0.40132736712483,1.58233776825034e-07,158,"pct_feel_depressed_all_time","AU"
"336",59,-0.480847496361203,1.60982681665933e-10,157,"pct_feel_depressed_most_time","AU"
"337",60,-0.618402832989442,6.15255247382173e-18,156,"pct_feel_depressed_some_time","AU"
"338",59,-0.510149647812724,7.55086455451804e-12,157,"pct_feel_depressed_little_time","AU"
"339",60,0.695484525313827,5.1390082366437e-24,156,"pct_feel_depressed_none_time","AU"
"340",19,0.777877190143164,2.08655027696168e-41,197,"pct_worried_ill_covid19_very","AU"
"341",18,0.745003389527347,1.74115426065161e-36,198,"pct_worried_ill_covid19_somewhat","AU"
"342",14,-0.756137211468972,1.09921785926561e-38,201,"pct_worried_ill_covid19_notTooWorried","AU"
"343",19,-0.775071045336837,6.13845305596841e-41,197,"pct_worried_ill_covid19_notWorried","AU"
"344",54,-0.218228380948876,0.00513369362512272,162,"pct_enough_toEat_very_worried","AU"
"345",18,0.239120669519851,0.000670312984341501,198,"pct_enough_toEat_somewhat_worried","AU"
"346",24,0.665453541789388,4.75221088361879e-26,192,"pct_enough_toEat_notToo_worried","AU"
"347",24,-0.686174066070831,3.3488059794301e-28,192,"pct_enough_toEat_not_worried","AU"
"348",56,0.515423621269465,2.3878397947153e-11,146,"pct_chills","AU"
"349",17,0.321081788019637,0.000146467608081152,134,"pct_finances_very_worried","AU"
"350",24,0.683487795090822,6.14045936682594e-19,127,"pct_finances_somewhat_worried","AU"
"351",32,0.683644524591303,7.67955005427483e-18,119,"pct_finances_notToo_worried","AU"
"352",29,-0.805754821655268,2.65831269088203e-29,122,"pct_finances_not_worried","AU"
"353",42,-0.344677196282607,1.05209168032315e-05,155,"pct_fever","AZ"
"354",47,-0.17969013544452,0.024795039315209,155,"pct_cough","AZ"
"355",37,-0.245738572612318,0.00198714859247956,155,"pct_difficulty_breathing","AZ"
"356",7,0.173117863882215,0.0306801356230491,155,"pct_fatigue","AZ"
"357",23,-0.224732400225469,0.00479484151916867,155,"pct_aches_muscle_pain","AZ"
"358",7,0.332521795925385,2.22409710221645e-05,155,"pct_sore_throat","AZ"
"359",48,-0.225857282663604,0.00458262249920889,155,"pct_chest_pain","AZ"
"360",37,-0.259284578030551,0.00108119172843474,155,"pct_nausea","AZ"
"361",48,-0.356896563963811,4.80072585789041e-06,155,"pct_anosmia_ageusia","AZ"
"362",20,-0.23753484399573,0.00282834377848648,155,"pct_eye_pain","AZ"
"363",7,0.632003512831242,8.956761935634e-19,155,"pct_cmnty_sick","AZ"
"364",35,-0.472200185779432,4.87203606262078e-10,155,"pct_ever_tested","AZ"
"365",14,0.375380821725451,1.48820996448807e-06,155,"pct_tested_recently","AZ"
"366",47,0.446963244564123,4.94273555203162e-09,155,"pct_worked_outside_home","AZ"
"367",53,0.267632895072397,0.000730997753472682,155,"pct_grocery_outside_home","AZ"
"368",50,0.414923742374279,7.22461945972031e-08,155,"pct_ate_outside_home","AZ"
"369",55,0.319772802254581,4.71736501162719e-05,155,"pct_spent_time_with_non_hh","AZ"
"370",57,0.362591152244429,3.29320918897158e-06,155,"pct_attended_public_event","AZ"
"371",56,0.419469332222387,5.021404221027e-08,155,"pct_used_public_transit","AZ"
"372",51,0.355403045823529,5.29319813049237e-06,155,"pct_direct_contact_with_non_hh","AZ"
"373",38,-0.538766892865153,4.01509925003853e-13,155,"pct_wear_mask_all_time","AZ"
"374",33,0.288517893899936,0.000259605653662682,155,"pct_wear_mask_most_time","AZ"
"375",43,0.474209977514041,4.01792333294613e-10,155,"pct_wear_mask_half_time","AZ"
"376",57,0.285089584154246,0.000309418106943594,155,"pct_wear_mask_some_time","AZ"
"377",45,0.520335664793724,3.35358995406745e-12,155,"pct_wear_mask_none_time","AZ"
"378",60,-0.241988702460045,0.00233846667962445,155,"pct_no_public","AZ"
"379",34,-0.295420965337642,0.000181078890795912,155,"pct_feel_nervous_all_time","AZ"
"380",48,-0.262274398177557,0.000941135732672223,155,"pct_feel_nervous_most_time","AZ"
"381",44,-0.253452034317275,0.00141072477049794,155,"pct_feel_nervous_some_time","AZ"
"382",20,0.252727322123867,0.00145752219183224,155,"pct_feel_nervous_little_time","AZ"
"383",41,0.357646240008769,4.57022386868185e-06,155,"pct_feel_nervous_none_time","AZ"
"384",37,-0.290434272690747,0.000235114546933372,155,"pct_feel_depressed_all_time","AZ"
"385",45,-0.36485751344232,2.82875243159111e-06,155,"pct_feel_depressed_most_time","AZ"
"386",56,-0.157988325306311,0.0488621599694547,155,"pct_feel_depressed_some_time","AZ"
"387",56,0.313789086644363,6.63723901579796e-05,155,"pct_feel_depressed_none_time","AZ"
"388",9,0.604465299276724,6.53194733849177e-17,155,"pct_worried_ill_covid19_very","AZ"
"389",57,-0.371959945867988,1.74341680822539e-06,155,"pct_worried_ill_covid19_somewhat","AZ"
"390",8,-0.4317871734462,1.82301468599276e-08,155,"pct_worried_ill_covid19_notTooWorried","AZ"
"391",7,-0.562056157740684,2.26840225001458e-14,155,"pct_worried_ill_covid19_notWorried","AZ"
"392",39,-0.449013199416062,4.12335416740244e-09,155,"pct_enough_toEat_very_worried","AZ"
"393",21,0.243206909076527,0.00221860083672711,155,"pct_enough_toEat_somewhat_worried","AZ"
"394",25,0.372613161738036,1.66654663350204e-06,155,"pct_enough_toEat_notToo_worried","AZ"
"395",53,0.324855774787148,3.50954762455512e-05,155,"pct_enough_toEat_not_worried","AZ"
"396",60,0.326679715741585,6.83231532854927e-05,142,"pct_chills","AZ"
"397",22,0.379363638648282,0.000191936728158402,91,"pct_finances_very_worried","AZ"
"398",25,-0.369643840943828,0.000287457235821304,91,"pct_finances_not_worried","AZ"
"399",46,-0.619495961466996,1.67604423332347e-19,170,"pct_fever","BD"
"400",47,-0.566552787531769,8.09423816025566e-16,169,"pct_cough","BD"
"401",46,-0.560296694750767,1.60899793112118e-15,170,"pct_difficulty_breathing","BD"
"402",47,-0.598484546385568,6.75493702370067e-18,169,"pct_fatigue","BD"
"403",50,-0.539413158925625,5.42624266310998e-14,166,"pct_stuffy_runny_nose","BD"
"404",54,-0.604894713640033,1.21759094768832e-17,162,"pct_aches_muscle_pain","BD"
"405",46,-0.518759860246469,3.64038478193242e-13,170,"pct_sore_throat","BD"
"406",41,-0.545154843223955,5.17087191448024e-15,175,"pct_chest_pain","BD"
"407",54,-0.58442462114972,2.61277294173392e-16,162,"pct_nausea","BD"
"408",46,-0.505961028623749,1.67581146659796e-12,170,"pct_anosmia_ageusia","BD"
"409",40,-0.486365400344549,6.73728527369791e-12,176,"pct_eye_pain","BD"
"410",48,-0.60883960909504,1.60922057547662e-18,168,"pct_headache","BD"
"411",52,-0.555342477520442,9.83590582506598e-15,164,"pct_cmnty_sick","BD"
"412",57,-0.708202571536804,1.1512113839129e-25,159,"pct_ever_tested","BD"
"413",52,0.661550939759548,3.95244384216568e-22,164,"pct_tested_recently","BD"
"414",60,-0.721052884435227,1.76841974203719e-26,156,"pct_worked_outside_home","BD"
"415",57,-0.690750144101991,5.15707759548107e-24,159,"pct_grocery_outside_home","BD"
"416",56,-0.724776200495733,1.63395278288977e-27,160,"pct_ate_outside_home","BD"
"417",55,-0.712130430468381,2.30506036866122e-26,161,"pct_spent_time_with_non_hh","BD"
"418",50,-0.705500835996093,1.85642110999392e-26,166,"pct_attended_public_event","BD"
"419",55,-0.7360471244044,6.5628039901558e-29,161,"pct_used_public_transit","BD"
"420",55,-0.710338634187199,3.49105352409671e-26,161,"pct_direct_contact_with_non_hh","BD"
"421",26,0.689379801056536,2.87167951662332e-28,190,"pct_wear_mask_all_time","BD"
"422",60,-0.664855228845883,2.19843191933026e-21,156,"pct_wear_mask_most_time","BD"
"423",41,-0.625069571493432,1.82354313826119e-20,175,"pct_wear_mask_half_time","BD"
"424",58,-0.636774149794485,1.85092094274844e-19,158,"pct_wear_mask_some_time","BD"
"425",37,-0.566864685366302,1.08389558377969e-16,179,"pct_wear_mask_none_time","BD"
"426",55,0.732120531279214,1.79362256668435e-28,161,"pct_no_public","BD"
"427",44,-0.319999471342799,1.77212339613412e-05,172,"pct_feel_nervous_all_time","BD"
"428",15,0.241623360301728,0.000531663096209825,201,"pct_feel_nervous_most_time","BD"
"429",45,0.42379814101791,6.91861316303835e-09,171,"pct_feel_nervous_some_time","BD"
"430",44,0.364042637813265,8.49993168836837e-07,172,"pct_feel_nervous_little_time","BD"
"431",55,-0.449871566491309,1.90373734304211e-09,161,"pct_feel_nervous_none_time","BD"
"432",51,-0.32035049148641,2.58017555990452e-05,165,"pct_feel_depressed_all_time","BD"
"433",55,0.163039703556872,0.0381742354641896,161,"pct_feel_depressed_most_time","BD"
"434",43,0.373260473531988,3.92208530046001e-07,173,"pct_feel_depressed_some_time","BD"
"435",50,0.262058357065322,0.000623702891696282,166,"pct_feel_depressed_little_time","BD"
"436",55,-0.415496781762006,3.83949755176159e-08,161,"pct_feel_depressed_none_time","BD"
"437",39,0.655426072994063,3.18988388601299e-23,177,"pct_worried_ill_covid19_very","BD"
"438",59,0.429739766799566,1.75318627200601e-08,157,"pct_worried_ill_covid19_somewhat","BD"
"439",54,-0.521906683114213,9.04514933463924e-13,162,"pct_worried_ill_covid19_notTooWorried","BD"
"440",16,-0.308000000023474,8.66607610870713e-06,200,"pct_worried_ill_covid19_notWorried","BD"
"441",58,0.656129313395382,6.14731030702137e-21,158,"pct_enough_toEat_very_worried","BD"
"442",57,0.663979525680129,1.07145951018072e-21,159,"pct_enough_toEat_somewhat_worried","BD"
"443",33,0.344828001598722,1.63943839771003e-06,183,"pct_enough_toEat_notToo_worried","BD"
"444",59,-0.67222543964364,4.03421533509668e-22,157,"pct_enough_toEat_not_worried","BD"
"445",44,-0.580447450066058,1.06482789116701e-15,158,"pct_chills","BD"
"446",48,0.544225555005186,2.35435120148467e-09,103,"pct_finances_very_worried","BD"
"447",39,0.278558939458914,0.0028120768460966,112,"pct_finances_somewhat_worried","BD"
"448",57,-0.319303103598401,0.0016106190815734,94,"pct_finances_notToo_worried","BD"
"449",50,-0.585993704271942,9.78550860012784e-11,101,"pct_finances_not_worried","BD"
"450",25,0.558588866987516,3.79889481855613e-17,191,"pct_fever","BE"
"451",19,0.803826888073775,4.31188838452757e-46,197,"pct_cough","BE"
"452",7,0.407790038846277,1.704587524926e-09,201,"pct_difficulty_breathing","BE"
"453",39,0.296653274963505,5.7987702203296e-05,177,"pct_fatigue","BE"
"454",15,0.766332986970912,2.70374110717586e-40,201,"pct_stuffy_runny_nose","BE"
"455",11,0.373376494309792,4.42559370479238e-08,201,"pct_aches_muscle_pain","BE"
"456",23,0.753815758622474,7.31507574116726e-37,193,"pct_sore_throat","BE"
"457",11,0.657623569270021,2.13355903178441e-26,201,"pct_chest_pain","BE"
"458",28,0.367744204424168,1.93284875163378e-07,188,"pct_nausea","BE"
"459",12,0.604682730204698,1.58196637649059e-21,201,"pct_anosmia_ageusia","BE"
"460",7,0.535546770495594,2.17468265995569e-16,201,"pct_eye_pain","BE"
"461",14,0.72404351616699,4.24688197368617e-34,201,"pct_headache","BE"
"462",17,0.83324299897461,7.52390802667256e-53,199,"pct_cmnty_sick","BE"
"463",60,0.74472799039956,5.11126924311849e-29,156,"pct_ever_tested","BE"
"464",60,-0.432909490581251,1.49080240475663e-08,156,"pct_tested_recently","BE"
"465",49,0.434965930510975,3.82268378043064e-09,167,"pct_worked_outside_home","BE"
"466",9,-0.598715980161239,4.92280346446577e-21,201,"pct_grocery_outside_home","BE"
"467",7,-0.744568573094366,5.93613028313135e-37,201,"pct_ate_outside_home","BE"
"468",7,-0.785456617683986,1.51662291382021e-43,201,"pct_spent_time_with_non_hh","BE"
"469",7,-0.680476806618089,8.1115016667216e-29,201,"pct_attended_public_event","BE"
"470",7,-0.556810443743119,7.63905155727832e-18,201,"pct_used_public_transit","BE"
"471",7,-0.805417375737705,2.5814987050361e-47,201,"pct_direct_contact_with_non_hh","BE"
"472",60,0.675802945819071,2.74159557403124e-22,156,"pct_wear_mask_all_time","BE"
"473",7,-0.71268766281679,1.25651773726247e-32,201,"pct_wear_mask_most_time","BE"
"474",60,-0.662404138690269,3.46214010797246e-21,156,"pct_wear_mask_half_time","BE"
"475",60,-0.590357969927831,4.04701286356849e-16,156,"pct_wear_mask_some_time","BE"
"476",60,-0.652276599971794,2.16284038809977e-20,156,"pct_wear_mask_none_time","BE"
"477",7,0.547695551974569,3.30446218548873e-17,201,"pct_no_public","BE"
"478",14,0.202870886713429,0.00378415982001171,201,"pct_feel_nervous_all_time","BE"
"479",15,0.40913386615255,1.48950498120516e-09,201,"pct_feel_nervous_most_time","BE"
"480",44,0.50121292009027,2.1635244356613e-12,172,"pct_feel_nervous_some_time","BE"
"481",9,0.39204465278341,7.92322076673074e-09,201,"pct_feel_nervous_little_time","BE"
"482",31,-0.624145459290408,1.77575949607333e-21,185,"pct_feel_nervous_none_time","BE"
"483",12,0.312568685635867,5.93030483006419e-06,201,"pct_feel_depressed_all_time","BE"
"484",15,0.418711658423803,5.59698580816003e-10,201,"pct_feel_depressed_most_time","BE"
"485",42,0.567826831614621,2.51587596243908e-16,174,"pct_feel_depressed_some_time","BE"
"486",8,0.524477006035215,1.13475444175059e-15,201,"pct_feel_depressed_little_time","BE"
"487",14,-0.648760294154164,1.62929773972302e-25,201,"pct_feel_depressed_none_time","BE"
"488",14,0.677668714962064,1.65285638021635e-28,201,"pct_worried_ill_covid19_very","BE"
"489",53,-0.190385051305346,0.0146123514637739,163,"pct_worried_ill_covid19_somewhat","BE"
"490",16,-0.597955166710277,7.10374353012421e-21,200,"pct_worried_ill_covid19_notTooWorried","BE"
"491",14,-0.522300452059883,1.5592909844805e-15,201,"pct_worried_ill_covid19_notWorried","BE"
"492",48,0.464359702316642,2.02621211024259e-10,168,"pct_enough_toEat_very_worried","BE"
"493",25,0.317472302555262,7.22587918735464e-06,191,"pct_enough_toEat_somewhat_worried","BE"
"494",23,0.371644194378877,9.53930256951904e-08,193,"pct_enough_toEat_notToo_worried","BE"
"495",27,-0.43425817574529,3.85732772799829e-10,189,"pct_enough_toEat_not_worried","BE"
"496",25,0.723331296661247,4.07351055455402e-30,177,"pct_chills","BE"
"497",16,0.419631576104858,3.67098519214401e-07,135,"pct_finances_very_worried","BE"
"498",14,0.172124428858998,0.0442999169419209,136,"pct_finances_somewhat_worried","BE"
"499",57,-0.263583466236564,0.00985443266402363,94,"pct_finances_notToo_worried","BE"
"500",20,-0.302503908331691,0.000422814405508238,131,"pct_finances_not_worried","BE"
"501",18,0.613695593580246,5.56752998556799e-22,198,"pct_fever","BG"
"502",19,0.615906065610264,4.59065028707583e-22,197,"pct_cough","BG"
"503",11,0.430923903423058,1.53532834759357e-10,201,"pct_difficulty_breathing","BG"
"504",39,0.379119590475238,1.80287958983629e-07,177,"pct_fatigue","BG"
"505",13,0.490110889820803,1.32881649514073e-13,201,"pct_stuffy_runny_nose","BG"
"506",18,0.462641600631173,6.00242786661791e-12,198,"pct_aches_muscle_pain","BG"
"507",18,0.626536728562117,4.26387239803226e-23,198,"pct_sore_throat","BG"
"508",11,0.451551359560423,1.53103654802413e-11,201,"pct_chest_pain","BG"
"509",11,0.416933241343273,6.7282238589314e-10,201,"pct_nausea","BG"
"510",18,0.576716522918832,4.90720773969598e-19,198,"pct_anosmia_ageusia","BG"
"511",14,0.332974708667986,1.2855363762274e-06,201,"pct_eye_pain","BG"
"512",8,0.410839843270688,1.25401766714378e-09,201,"pct_headache","BG"
"513",11,0.733579719714746,2.16131715278101e-35,201,"pct_cmnty_sick","BG"
"514",18,0.700239583363243,1.18626943366408e-30,198,"pct_ever_tested","BG"
"515",48,-0.357388408891495,1.84170655884672e-06,168,"pct_tested_recently","BG"
"516",35,0.602187343082941,2.4273971789287e-19,181,"pct_worked_outside_home","BG"
"517",56,0.434004606304385,8.84132237759515e-09,160,"pct_grocery_outside_home","BG"
"518",59,0.638584037543467,1.77292520138425e-19,157,"pct_ate_outside_home","BG"
"519",59,0.613461625355806,1.04387709513268e-17,157,"pct_spent_time_with_non_hh","BG"
"520",52,0.692141249348818,7.41992789314148e-25,164,"pct_attended_public_event","BG"
"521",49,0.683834572331133,1.69484903085477e-24,167,"pct_used_public_transit","BG"
"522",59,0.591559106924043,2.74140286949523e-16,157,"pct_direct_contact_with_non_hh","BG"
"523",58,-0.570784041189089,3.99525043364364e-15,158,"pct_wear_mask_all_time","BG"
"524",21,0.461970842491223,9.38136009039537e-12,195,"pct_wear_mask_most_time","BG"
"525",59,0.439130807013627,7.83928806595708e-09,157,"pct_wear_mask_half_time","BG"
"526",56,0.502167731201396,1.14620353512682e-11,160,"pct_wear_mask_some_time","BG"
"527",58,0.460854442977329,9.78813187615428e-10,158,"pct_wear_mask_none_time","BG"
"528",35,-0.440253099580537,5.00409630445212e-10,181,"pct_no_public","BG"
"529",47,-0.230122574447907,0.00253679528663358,169,"pct_feel_nervous_all_time","BG"
"530",57,-0.38804790010184,3.97651834464924e-07,159,"pct_feel_nervous_most_time","BG"
"531",37,-0.360757918324743,6.52765529217644e-07,179,"pct_feel_nervous_some_time","BG"
"532",13,0.170786974106242,0.0150922932617785,201,"pct_feel_nervous_little_time","BG"
"533",57,0.355239494857696,4.03673487549594e-06,159,"pct_feel_nervous_none_time","BG"
"534",43,-0.265785392429981,0.000393131518456297,173,"pct_feel_depressed_all_time","BG"
"535",48,-0.378103080822663,4.01407609881843e-07,168,"pct_feel_depressed_most_time","BG"
"536",58,-0.34618559181498,7.82955077207597e-06,158,"pct_feel_depressed_some_time","BG"
"537",38,-0.261456888335947,0.000407397257242535,178,"pct_feel_depressed_little_time","BG"
"538",37,0.419681595889539,4.50671532362816e-09,179,"pct_feel_depressed_none_time","BG"
"539",13,0.536471275186372,1.88919760715732e-16,201,"pct_worried_ill_covid19_very","BG"
"540",60,-0.318504654620178,4.79607635004596e-05,156,"pct_worried_ill_covid19_somewhat","BG"
"541",14,-0.506498058917837,1.46563155903382e-14,201,"pct_worried_ill_covid19_notTooWorried","BG"
"542",9,-0.428306152122113,2.0347600179638e-10,201,"pct_worried_ill_covid19_notWorried","BG"
"543",57,-0.378193701391696,8.19398350723625e-07,159,"pct_enough_toEat_very_worried","BG"
"544",60,-0.318156785753699,4.89336926733134e-05,156,"pct_enough_toEat_somewhat_worried","BG"
"545",7,0.271012434829546,9.57295910301739e-05,201,"pct_enough_toEat_notToo_worried","BG"
"546",7,-0.291186659127053,2.61861412137737e-05,201,"pct_enough_toEat_not_worried","BG"
